bioguide_id,crp_id,name,data_year,asset_name,holdings_low,holdings_high,industry,subsidiary_of
A000368,N00030980,"Ayotte, Kelly",2016,Daley Outdoor Services LLC,250001,500000,,
A000368,N00030980,"Ayotte, Kelly",2016,"TD Bank(Lewiston, Maine)/Checking",150002,350000,,
A000368,N00030980,"Ayotte, Kelly",2016,T Rowe Price Health Sciences,101002,265000,,
A000368,N00030980,"Ayotte, Kelly",2016,American Century Ultra Fund,100001,250000,,
A000368,N00030980,"Ayotte, Kelly",2016,NH Retirement System,50001,100000,,
H001053,N00031005,"Hartzler, Vicky",2016,Hartzler Farms,1000001,5000000,Crop Production & Basic Processing,
H001053,N00031005,"Hartzler, Vicky",2016,Heartland Tractor,1000001,5000000,Agricultural Services/Products,
H001053,N00031005,"Hartzler, Vicky",2016,South Hartzler Road,750002,1500000,Real Estate,
H001053,N00031005,"Hartzler, Vicky",2016,South East Outer Road,500001,1000000,,
H001053,N00031005,"Hartzler, Vicky",2016,East 283rd Street,250001,500000,Real Estate,
C001106,N00031064,,2016,Residential Real Estate - East Vincent,100001,250000,Real Estate,
C001106,N00031064,,2016,Columbus Circle Investors Large Cap,15001,50000,,
C001106,N00031064,,2016,Vanguard midCap Growth Index,15001,50000,,
C001106,N00031064,,2016,Vanguard Small Cap Growth Index,15001,50000,,
C001106,N00031064,,2016,Principal Global Investors Div Int Sep,15001,50000,,
H001059,N00031104,"Hultgren, Randy",2016,Charles Schwab IRA Money Market,50001,100000,,
R000586,N00031127,"Renacci, Jim",2016,,29770529,78927000,,
R000586,N00031127,"Renacci, Jim",2016,Hill Manor Real Estate LLC,1000001,5000000,,
R000586,N00031127,"Renacci, Jim",2016,HD Growth Investors,1000001,5000000,,
R000586,N00031127,"Renacci, Jim",2016,LTC Assoc,500001,1000000,,
R000586,N00031127,"Renacci, Jim",2016,War-Ren Assoc,500001,1000000,,
G000563,N00031128,"Gibbs, Bob",2016,Hidden Hollow Farms,500001,1000000,,
G000563,N00031128,"Gibbs, Bob",2016,"Washington, DC Property, Capitol Hill Tower",250001,500000,,
G000563,N00031128,"Gibbs, Bob",2016,Residential Rental Property,100001,250000,,
G000563,N00031128,"Gibbs, Bob",2016,Discover Bank Accounts,100001,250000,,
G000563,N00031128,"Gibbs, Bob",2016,Ohio PERS/OHIO PUBLIC EMPLOYEES RETIREMENT SYSTEM,100001,250000,,
L000575,N00031129,"Lankford, James",2016,Invesco Comstock Fund,51009,240000,,
L000575,N00031129,"Lankford, James",2016,Conservative Managed Allocation Age 18+,45003,150000,,
L000575,N00031129,"Lankford, James",2016,Conservative Managed Allocation Age 14-17,45003,150000,,
L000575,N00031129,"Lankford, James",2016,Fidelity Capital Apprecitation,45003,150000,,
L000575,N00031129,"Lankford, James",2016,Fidelity Advisor New Insights Fund,19005,110000,,
M001181,N00031134,"Meehan, Patrick",2016,Vanguard GR INC INV,15001,50000,,
M001181,N00031134,"Meehan, Patrick",2016,Vanguard GR INDX Fund,15001,50000,,
M001181,N00031134,"Meehan, Patrick",2016,Vanguard Target Retirement 2025 Investor Fund,15001,50000,,
M001181,N00031134,"Meehan, Patrick",2016,Vanguard Windsor II Fund,15001,50000,,
M001181,N00031134,"Meehan, Patrick",2016,American Funds Euro PAC Growth Fund,1001,15000,,
A000369,N00031177,"Amodei, Mark",2016,681 S Richmond Ave,100001,250000,Real Estate,
A000369,N00031177,"Amodei, Mark",2016,National Financial Services - Wells,50001,100000,,
A000369,N00031177,"Amodei, Mark",2016,National Finanical Services - CNL,50001,100000,,
A000369,N00031177,"Amodei, Mark",2016,Greater Nevada Credit Union,1001,15000,,
A000369,N00031177,"Amodei, Mark",2016,Bank of America,1001,15000,Commercial Banks,
B001275,N00031227,"Bucshon, Larry",2016,,418786,418786,,
B001275,N00031227,"Bucshon, Larry",2016,Doubline Shiller Enhanced Cape Fund,73969,73969,,
B001275,N00031227,"Bucshon, Larry",2016,Old National Bank Account,15001,50000,,
B001275,N00031227,"Bucshon, Larry",2016,USAA Federal Savings Bank,15001,50000,,
B001275,N00031227,"Bucshon, Larry",2016,Powershare FTSE RAFI US,43802,43802,,
R000598,N00031253,,2016,Texas Instruments,1000001,5000000,Electronics Mfg & Equip,
R000598,N00031253,,2016,Coca-Cola Co,500001,1000000,Food & Beverage,
R000598,N00031253,,2016,Merck & Co,500001,1000000,Pharmaceuticals/Health Products,
R000598,N00031253,,2016,3M Co,500001,1000000,Misc Manufacturing & Distributing,
R000598,N00031253,,2016,Procter & Gamble,350002,750000,Misc Manufacturing & Distributing,
D000610,N00031317,"Deutch, Ted",2016,Russell 3000 Index,101002,265000,,
D000610,N00031317,"Deutch, Ted",2016,Vanguard Income (Moderate),100001,250000,,
D000610,N00031317,"Deutch, Ted",2016,DFA Emerging Market Core,15001,50000,,
D000610,N00031317,"Deutch, Ted",2016,LN Special Opportunities,15001,50000,,
D000610,N00031317,"Deutch, Ted",2016,DFA International Core Equity Fund,15001,50000,,
L000573,N00031377,"Labrador, Raul",2016,American Funds Money Market,4004,60000,,
L000573,N00031377,"Labrador, Raul",2016,American Balanced Fund,2002,30000,,
L000573,N00031377,"Labrador, Raul",2016,American Funds Large Cap Index,2002,30000,,
L000573,N00031377,"Labrador, Raul",2016,American Funds 2030 Target Date,2002,30000,,
L000573,N00031377,"Labrador, Raul",2016,US Bank Accounts,2002,30000,,
M001182,N00031412,"Mulvaney, Mick",2016,"Button River LLC  holding, La",500001,1000000,,
M001182,N00031412,"Mulvaney, Mick",2016,Mulvaney Group,500002,1000000,Unknown,
M001182,N00031412,"Mulvaney, Mick",2016,John Hancock Freedom 529 Education Trust of Ameri,500001,1000000,,
M001182,N00031412,"Mulvaney, Mick",2016,Northwestern Mutual Life Insurance Policy,250001,500000,,
M001182,N00031412,"Mulvaney, Mick",2016,Northwestern Mutual Life,250001,500000,,
H001073,N00031417,,2016,Thornburg Income Builder Fund,2002,30000,,
H001073,N00031417,,2016,Royce Dividend Value,2002,30000,,
H001073,N00031417,,2016,Ivy Asset Strategy Fund,2002,30000,,
H001073,N00031417,,2016,Oppenheimer Developing Markets Fund,2002,30000,,
H001073,N00031417,,2016,American Century Heritage Fund,2002,30000,,
B001273,N00031539,"Black, Diane",2016,,34725073,125250005,,
B001273,N00031539,"Black, Diane",2016,Aegis Sciences,1000001,1000001,Health Services/HMOs,ABRY Partners
B001273,N00031539,"Black, Diane",2016,Hedgepremier/OZ DP II Fund II,1000001,1000001,,
B001273,N00031539,"Black, Diane",2016,Bank deposits,500001,1000000,,
B001273,N00031539,"Black, Diane",2016,Bares Mid/Large Cap Series,250001,500000,,
F000461,N00031545,"Flores, Bill",2016,Fidelity Joint Account,1000001,5000000,,
F000461,N00031545,"Flores, Bill",2016,Fidelity IRA,1000001,5000000,,
F000461,N00031545,"Flores, Bill",2016,,4541893,4541893,,
F000461,N00031545,"Flores, Bill",2016,,1117010,2431000,,
F000461,N00031545,"Flores, Bill",2016,Doubleline Total Return Bond Fund,168766,168766,,
H001064,N00031557,,2016,Fruci Family LLC,1000002,2000000,Real Estate,
H001064,N00031557,,2016,Money Market Fund/Cash,550003,1100000,,
H001064,N00031557,,2016,Washington State Employees CU Checking,500001,1000000,,
H001064,N00031557,,2016,Heritage Financial Corp,250001,500000,Unknown,
H001064,N00031557,,2016,Bruin Development LLC,250001,500000,,
D000612,N00031593,"Denham, Jeff",2016,Denham Plastics,5000001,25000000,,
D000612,N00031593,"Denham, Jeff",2016,MTJ PROPERTIES LLC,500001,1000000,,
D000612,N00031593,"Denham, Jeff",2016,LONGVIEW AVE FARM,500001,1000000,,
D000612,N00031593,"Denham, Jeff",2016,"KANAHA PROPERTIES, LLC, 50% Interest",500001,1000000,,
D000612,N00031593,"Denham, Jeff",2016,,200002,500000,,
K000376,N00031647,"Kelly, Mike",2016,,7178055,21695000,,
K000376,N00031647,"Kelly, Mike",2016,Vanguard Growth ETF,500001,1000000,,
K000376,N00031647,"Kelly, Mike",2016,Vanguard Value Index ETF,500001,1000000,,
K000376,N00031647,"Kelly, Mike",2016,Eaton Vance Global Macro Fund,250001,500000,,
K000376,N00031647,"Kelly, Mike",2016,T Rowe Price Growth Stock Fund,250001,500000,,
F000460,N00031672,"Farenthold, Blake",2016,ABMH Investments,1015002,5050000,,
F000460,N00031672,"Farenthold, Blake",2016,,251004,615000,,
F000460,N00031672,"Farenthold, Blake",2016,R Morgan Properties Ltd,202004,530000,,
F000460,N00031672,"Farenthold, Blake",2016,Presidio Short-Term Tax Exempt Fund LP,250001,500000,,
F000460,N00031672,"Farenthold, Blake",2016,Farmland/.5 int in 15.545 acres,100001,250000,,
M001180,N00031681,"McKinley, David",2016,McKinley Assoc,1100002,5250000,,
M001180,N00031681,"McKinley, David",2016,Rental Property/DEaB LLC,500001,1000000,Real Estate,
M001180,N00031681,"McKinley, David",2016,Artisan International Value Fund,250003,600000,,
M001180,N00031681,"McKinley, David",2016,Russell Tax Exmpt Bond Fund,250001,500000,,
M001180,N00031681,"McKinley, David",2016,Mutual of America Tax Deferred Annuity,100001,250000,,
B001277,N00031685,"Blumenthal, Richard",2016,Kraft Heinz Co,2100003,6250001,Food Processing & Sales,
B001277,N00031685,"Blumenthal, Richard",2016,Malkin Capital Fund LP,5250006,5500005,,
B001277,N00031685,"Blumenthal, Richard",2016,Blue Ridge LP,4500005,5000004,,
B001277,N00031685,"Blumenthal, Richard",2016,Empire State Realty OP LP,4000004,4000004,,
B001277,N00031685,"Blumenthal, Richard",2016,Consonance Capital Investors,3250004,3500003,,
H001061,N00031688,"Hoeven, John",2016,Westbrand Inc Bank Holding Co,5000001,25000000,,
H001061,N00031688,"Hoeven, John",2016,Northwest Respiratory Services,5000001,25000000,Pharmaceuticals/Health Products,
H001061,N00031688,"Hoeven, John",2016,First Western Bank & Trust,1050002,5100000,,
H001061,N00031688,"Hoeven, John",2016,Stifel Money Market Account,1000001,5000000,,
H001061,N00031688,"Hoeven, John",2016,Microsoft Corp,250001,500000,Electronics Mfg & Equip,
L000577,N00031696,"Lee, Mike",2016,Fidelity Investments Fidelity Freedom 2,100002,200000,,
L000577,N00031696,"Lee, Mike",2016,Federal Employees Retirement System,100002,200000,,
L000577,N00031696,"Lee, Mike",2016,Fidelity Freedom 2035,50001,100000,,
L000577,N00031696,"Lee, Mike",2016,Utah Community Credit Union,16002,65000,,
L000577,N00031696,"Lee, Mike",2016,Utah Community Credit Union Checking,16002,65000,,
R000592,N00031741,"Rokita, Todd",2016,RENTAL HOUSE - WOODACRE LANE,250001,500000,Real Estate,
R000592,N00031741,"Rokita, Todd",2016,RENTAL TOWNHOUSE,100001,250000,Real Estate,
R000592,N00031741,"Rokita, Todd",2016,RENTAL HOUSE - 54TH STREET,100001,250000,Real Estate,
R000592,N00031741,"Rokita, Todd",2016,RENTAL CONDO - MASS AVE,100001,250000,,
R000592,N00031741,"Rokita, Todd",2016,Fifth Third Bank Savings,50001,100000,,
S001184,N00031782,"Scott, Tim",2016,"Residential Rental - Summerville, SC",100001,250000,,
S001184,N00031782,"Scott, Tim",2016,Residential Rental Property,50001,100000,Real Estate,
S001184,N00031782,"Scott, Tim",2016,Allstate Insurance,17003,80000,Insurance,
S001184,N00031782,"Scott, Tim",2016,South Carolina State Retirement System,15001,50000,,
S001184,N00031782,"Scott, Tim",2016,Fidelity Growth & Income K,1001,15000,,
C001088,N00031820,"Coons, Chris",2016,WL Gore Assoc,5000005,9000004,,
C001088,N00031820,"Coons, Chris",2016,Ages 15-17 Years Portfolio C (1104),250001,500000,,
C001088,N00031820,"Coons, Chris",2016,PNC Bank,150003,303000,,
C001088,N00031820,"Coons, Chris",2016,Lord Abbett Multi-Asset Growth C,150003,300000,,
C001088,N00031820,"Coons, Chris",2016,WSFS Bank,102003,280000,,
B001270,N00031877,"Bass, Karen",2016,TIAA CREF-Traditional Account,250001,500000,,
B001270,N00031877,"Bass, Karen",2016,TIAA CREF Stock,50001,100000,,
B001270,N00031877,"Bass, Karen",2016,,15001,50000,,
A000367,N00031938,"Amash, Justin",2016,Tekton Inc,1000001,5000000,,
A000367,N00031938,"Amash, Justin",2016,Commercial Property,600002,1250000,Real Estate,
A000367,N00031938,"Amash, Justin",2016,SPDR S&P 500 ETF Trust,250003,600000,,
A000367,N00031938,"Amash, Justin",2016,SPDR MidCap 400 ETF,45003,150000,,
A000367,N00031938,"Amash, Justin",2016,Powershares QQQ Trust Fund,45003,150000,,
P000601,N00031958,"Palazzo, Steven",2016,BancorpSouth Bank,250001,500000,Commercial Banks,BancorpSouth
P000601,N00031958,"Palazzo, Steven",2016,Greene Acres LLC,250001,500000,,
P000601,N00031958,"Palazzo, Steven",2016,Federal Employees Retirements,250001,500000,,
P000601,N00031958,"Palazzo, Steven",2016,BancorpSouth Bank Account,2002,30000,,
P000601,N00031958,"Palazzo, Steven",2016,First National Bank Account,1001,15000,,
C001084,N00032019,"Cicilline, David",2016,"46 South Ridge Rd/ Chilmark, MA",500001,1000000,Real Estate,
C001084,N00032019,"Cicilline, David",2016,"387 Atwells Ave/Providence, RI",250001,500000,Real Estate,
C001084,N00032019,"Cicilline, David",2016,Citizens Bank Accounts,15001,50000,,
C001084,N00032019,"Cicilline, David",2016,Coastway Community Bank,1001,15000,,
C001084,N00032019,"Cicilline, David",2016,"1297 Caraboa Ln/Port Charlotte, FL",1001,15000,Real Estate,
G000568,N00032029,"Griffith, Morgan",2016,building on main,250001,500000,,
G000568,N00032029,"Griffith, Morgan",2016,Virginia Retirement System,65002,150000,,
G000568,N00032029,"Griffith, Morgan",2016,Stonegate,15001,50000,,
G000568,N00032029,"Griffith, Morgan",2016,virginia prepaid 529 plan,15001,50000,,
G000568,N00032029,"Griffith, Morgan",2016,Virginia Prepaid Education,1001,15000,,
J000292,N00032088,"Johnson, Bill",2016,Columbia Balanced Fund,60004,200000,,
J000292,N00032088,"Johnson, Bill",2016,Columbia Contrarian Core Fund,31003,115000,,
J000292,N00032088,"Johnson, Bill",2016,MAX Federal Credit Union Accounts,50001,100000,,
J000292,N00032088,"Johnson, Bill",2016,Stoneridge Inc,50001,100000,,
J000292,N00032088,"Johnson, Bill",2016,Eaton Vance Floating Rate Fund,16003,66000,,
H001071,N00032243,,2016,Central Fund of Canada,15001,50000,,
H001071,N00032243,,2016,Sprott Physical Gold Trust,15001,50000,,
H001071,N00032243,,2016,BB&T Bank Accounts,15001,50000,,
H001071,N00032243,,2016,Midland National Flexible Premium Deferred Annuity,1001,15000,,
H001071,N00032243,,2016,Silver Bullion Trust,1001,15000,,
S001189,N00032457,"Scott, Austin",2016,Shell Point,250001,500000,,
S001189,N00032457,"Scott, Austin",2016,A-C Scott LLLP,250001,500000,,
S001189,N00032457,"Scott, Austin",2016,JW Scott Family LP/JW Scott,250001,500000,,
S001189,N00032457,"Scott, Austin",2016,Rental Property,100001,250000,,
S001189,N00032457,"Scott, Austin",2016,Sco Jac,100001,250000,,
J000293,N00032546,"Johnson, Ron",2016,Ronald H & Jane K Johnson LLC,5000001,25000000,Real Estate,
J000293,N00032546,"Johnson, Ron",2016,Charles Schwab & Co Money Market,1000001,5000000,,
J000293,N00032546,"Johnson, Ron",2016,Associated Bank NA Checking,1000001,5000000,,
J000293,N00032546,"Johnson, Ron",2016,Pacur LLC,1000001,5000000,Chemical & Related Manufacturing,
J000293,N00032546,"Johnson, Ron",2016,Associated Bank NA IRA Cash,550002,1100000,,
M001183,N00032838,"Manchin, Joe",2016,,803006,1645000,,
M001183,N00032838,"Manchin, Joe",2016,MVB Bank,500001,1000000,,
M001183,N00032838,"Manchin, Joe",2016,Joseph Manchin III Qualified Blind Trust,250001,500000,,
M001183,N00032838,"Manchin, Joe",2016,Farmington Resources Inc,200002,500000,,
M001183,N00032838,"Manchin, Joe",2016,MVB Financial Corp,250001,500000,,
H001068,N00033030,,2016,Washington residence,500001,1000000,Real Estate,
H001068,N00033030,,2016,Rental Income from DC Residence,500001,1000000,Real Estate,
H001068,N00033030,,2016,Fidelity Capital Appreciation Fund,50001,100000,,
H001068,N00033030,,2016,ONEQ NASDAQ Tracking,30002,100000,,
H001068,N00033030,,2016,iShares S&P 500 Tracking,15001,50000,,
D000618,N00033054,,2016,Gen 7,1000001,5000000,,
D000618,N00033054,,2016,Gen 3,1000001,5000000,,
D000618,N00033054,,2016,Gen 5,1000001,5000000,,
D000618,N00033054,,2016,Gen 2,1000001,5000000,,
D000618,N00033054,,2016,Gen 4,500001,1000000,,
C001098,N00033085,,2016,Loan to Ted Cruz for Senate,1000002,2000000,,
C001098,N00033085,,2016,BlackRock Municipal Income Trust Fund,500002,1000000,,
C001098,N00033085,,2016,Blackrock Lifepath Portfolio Target 2035,500002,1000000,,
C001098,N00033085,,2016,Morgan Lewis Cash Balance Retirement Plan,500002,1000000,,
C001098,N00033085,,2016,Goldman Sachs,265002,550000,Securities & Investment,
K000384,N00033177,,2016,Coca-Cola Co,100001,250000,Food & Beverage,
K000384,N00033177,,2016,Virginia Retirement System,100002,200000,,
K000384,N00033177,,2016,General Electric,65002,150000,Misc Manufacturing & Distributing,
K000384,N00033177,,2016,First Eagle Global Fund,51002,115000,,
K000384,N00033177,,2016,Exxon Mobil,50001,100000,Oil & Gas,
L000579,N00033274,,2016,Long Beach Schools Federal Credit Union,100001,250000,,
L000579,N00033274,,2016,Walt Disney Co,100001,250000,TV/Movies/Music,
L000579,N00033274,,2016,Bond Fund,65002,150000,,
L000579,N00033274,,2016,Large Cap Fund,65002,150000,,
L000579,N00033274,,2016,Dreyfus Treas Prime Cash Management INV & SHS,51002,115000,,
G000571,N00033281,,2016,MassMutual Financial Group,100001,250000,,
G000571,N00033281,,2016,USAA Nasdaq 100 Index,1001,15000,,
G000571,N00033281,,2016,iShares Dow Jones US ETF,1001,15000,,
G000571,N00033281,,2016,USAA Money Market,1,1000,,
G000571,N00033281,,2016,Gold & Precious Metals Fund,1,1000,,
C001091,N00033316,,2016,,1001,15000,,
C001091,N00033316,,2016,Congressional Federal Credit Union,1001,15000,,
C001095,N00033363,,2016,Bank of America/Checking,100001,250000,,
C001095,N00033363,,2016,Northern Trust/Checking,16002,65000,,
C001095,N00033363,,2016,MFB Northern Funds Global Tactical Asset Allocatio,15001,50000,,
C001095,N00033363,,2016,Centennial IRA - CD,15001,50000,,
C001095,N00033363,,2016,MFC Flexshares Trust Quality Dividend Index Fund,3003,45000,,
B001286,N00033390,,2016,JPMorgan Smart Retirement 2025,100001,250000,,
B001286,N00033390,,2016,Mississippi Value Credit Union accounts,50001,100000,,
B001286,N00033390,,2016,American Mutual Fund,50001,100000,,
B001286,N00033390,,2016,Invesco Diversified Dividend Fund,50001,100000,,
B001286,N00033390,,2016,Zimmer Biomet Holdings,15001,50000,Unknown,
K000380,N00033395,,2016,America Funds 2025 TDRF R3,50001,100000,,
K000380,N00033395,,2016,Federal Retirement Thrift Savings Plan G Fund,50001,100000,,
K000380,N00033395,,2016,Fidelity Target Retirement Fund 2025,50001,100000,,
K000380,N00033395,,2016,First Merit Bank Savings account,15001,50000,,
K000380,N00033395,,2016,Sun America Adjustable Life Insurance Po,15001,50000,,
H001065,N00033399,,2016,First Citizens Bancshares,1001002,5015000,,
H001065,N00033399,,2016,Cape Fear LLP,500001,1000000,Unknown,
H001065,N00033399,,2016,BB&T Corp,250001,500000,Commercial Banks,
H001065,N00033399,,2016,Sterling Capital NC Intermediate Tax-Free,100001,250000,,
H001065,N00033399,,2016,Chapel Hill Bond,100001,250000,,
M001190,N00033410,,2016,Mullin Plumbing West Division,1000001,5000000,,
M001190,N00033410,,2016,Citizens Bancshares,1000001,5000000,,
M001190,N00033410,,2016,,750004,1600000,,
M001190,N00033410,,2016,Mullin Properties,250001,500000,,
M001190,N00033410,,2016,Mullin Properties West Division,250001,500000,,
F000463,N00033443,,2016,Stock in Sunny Slope Ranch,2000002,6000001,Livestock,
F000463,N00033443,,2016,Union Bank & Trust CD,32004,130000,,
F000463,N00033443,,2016,Jackson Life Flexible Premium Annuity,30002,100000,,
F000463,N00033443,,2016,Wells Fargo Checking,15001,51000,,
F000463,N00033443,,2016,Rocky Ford Land,15001,50000,,
D000627,N00033449,,2016,Suntrust Bank,250001,500000,,
D000627,N00033449,,2016,ICMA RC Deferred Compensation 457,150002,350000,,
D000627,N00033449,,2016,Florida Retirement Investment Plan,100001,250000,,
D000627,N00033449,,2016,Orlando Federal Credit Union,15001,50000,,
D000627,N00033449,,2016,Standard Life Insurance,1001,15000,,
B001278,N00033474,"Bonamici, Suzanne",2016,Vanguard 500 Index Signal,500001,1000000,,
B001278,N00033474,"Bonamici, Suzanne",2016,Vanguard REIT ETF,500001,1000000,Real Estate,
B001278,N00033474,"Bonamici, Suzanne",2016,Vanguard Small Cap Index mutual fund,250001,500000,,
B001278,N00033474,"Bonamici, Suzanne",2016,active Portfolio Multi Manager Growth Fund,100001,250000,,
B001278,N00033474,"Bonamici, Suzanne",2016,Nuveen Intermediate Duration Municipal Bond Fund,100001,250000,,
B001284,N00033495,,2016,O'Day Farmbrook Inc,5000001,25000000,Misc Business,
B001284,N00033495,,2016,"Brooks, Koch & Sorg",251002,515000,Lawyers/Law Firms,
B001284,N00033495,,2016,TIAA CREF Lifecycle 2025 Fund-Retirement Class,100001,250000,,
B001284,N00033495,,2016,Harbor Fund Capital Appreciation Fund,15001,50000,,
B001284,N00033495,,2016,JP Morgan Tr I Intrepid Value Fund,15001,50000,,
S001193,N00033508,,2016,Vanguard Target Retirement 2045 Fund,15001,50000,,
S001193,N00033508,,2016,California Public Employees' Retirement System,1001,15000,,
R000599,N00033510,,2016,FID Freedom K 2035 Fund,100001,250000,,
R000599,N00033510,,2016,Microsoft Corp,50001,100000,Electronics Mfg & Equip,
R000599,N00033510,,2016,Berkshire Hathaway,50001,100000,Securities & Investment,
R000599,N00033510,,2016,Apple Inc,50001,100000,Electronics Mfg & Equip,
R000599,N00033510,,2016,Visa Inc,50001,100000,Unknown,
C001093,N00033518,,2016,"Residential Property - Gainesville, GA",250001,500000,Real Estate,
C001093,N00033518,,2016,GA Teacher Retirement System,100001,250000,,
C001093,N00033518,,2016,Chicken Farm,100001,250000,,
C001093,N00033518,,2016,Bank of the Ozarks Savings Account,15001,50000,,
C001093,N00033518,,2016,Bank of the Ozarks Checking Account,15001,50000,,
R000603,N00033527,,2016,American Funds Capital Income Builder Fund,50001,100000,,
R000603,N00033527,,2016,American Mutual Fund,50001,100000,,
R000603,N00033527,,2016,Fundamental Investors Fund,50001,100000,,
R000603,N00033527,,2016,Growth Fund of America,50001,100000,,
R000603,N00033527,,2016,International Growth & Income,15001,50000,,
K000390,N00033530,,2016,Wells Fargo/Checking,1001,15000,,
B001283,N00033532,,2016,Thrift Savings Plan,100001,250000,,
B001283,N00033532,,2016,Checking Account,15001,50000,,
B001283,N00033532,,2016,Janus Global Technology Fund,15001,50000,,
O000170,N00033540,,2016,Peppertree Square Ltd,2000002,10000000,,
O000170,N00033540,,2016,Imperial Arms LLC,1000001,5000000,Real Estate,
O000170,N00033540,,2016,Note Receivable - Amy Sanders O'Rourke 2014 Invest,1000001,5000000,,
O000170,N00033540,,2016,Stanton Street Technology Group,250001,500000,Unknown,
O000170,N00033540,,2016,Goldman Sachs Financial Square Treas Instrs Fund,100001,250000,,
P000607,N00033549,,2016,Budget Signs & Specialties,250001,500000,Unknown,
P000607,N00033549,,2016,Settlers Bank,50001,100000,,
P000608,N00033591,,2016,San Francisco CA Revenue Bonds,1000001,5000000,,
P000608,N00033591,,2016,CA State Dept of Water Bonds,1000001,5000000,,
P000608,N00033591,,2016,Nevada Irrigation District Bonds,1000001,5000000,,
P000608,N00033591,,2016,Rancho Corte Madera Inc,1000001,5000000,Livestock,
P000608,N00033591,,2016,University Of CA Revenue Bonds,1000001,5000000,,
M001187,N00033631,,2016,Sound Investments LLC,250001,500000,,
M001187,N00033631,,2016,Edward Jones Employee Pension Account,100001,250000,,
M001187,N00033631,,2016,Undeveloped land,100001,250000,,
M001187,N00033631,,2016,Congressional Federal Credit Union,100001,250000,,
M001187,N00033631,,2016,Trimble Inc,15001,50000,,
J000294,N00033640,,2016,HSBC Accounts,100001,250000,,
J000294,N00033640,,2016,Bank of America Account,100001,250000,,
J000294,N00033640,,2016,Lord Abbett Floating Rate Fund,100001,250000,,
J000294,N00033640,,2016,NY 529 Direct Plan Dependent Child 2 Moderate ag,50001,100000,,
J000294,N00033640,,2016,NY 529 Direct Plan Dependent Child 1 Moderate ag,50001,100000,,
A000372,N00033720,,2016,RW Allen & Assoc,5000001,25000000,Construction Services,
A000372,N00033720,,2016,RW Allen LLC,5000001,25000000,General Contractors,
A000372,N00033720,,2016,Residential Rental Property,1000001,5000000,Real Estate,
A000372,N00033720,,2016,1015 Broad Street LLC,1000001,5000000,Real Estate,
A000372,N00033720,,2016,Atlas Enhanced Access Fund,100001,250000,,
H001069,N00033782,,2016,Berkshire Hathaway,230004,600000,Securities & Investment,
H001069,N00033782,,2016,Principal LifeTime 2015 R2,250001,500000,,
H001069,N00033782,,2016,Vanguard Health Care Inv Fund,250001,500000,,
H001069,N00033782,,2016,Apple Inc,250001,500000,Electronics Mfg & Equip,
H001069,N00033782,,2016,Fidelity Select Computers Portfolio,100001,250000,,
R000597,N00033832,,2016,"Rice REI, LLC Commercial Building 38th Avenue",1000001,5000000,Real Estate,
R000597,N00033832,,2016,Calhoun Rice LLC,1000001,5000000,Real Estate,
R000597,N00033832,,2016,"Rice Properties, LLC Commercial Building Kings Hig",1000001,5000000,Real Estate,
R000597,N00033832,,2016,Winyah Road Investors,1000001,5000000,,
R000597,N00033832,,2016,Winyah Commercial LLC,500001,1000000,,
L000584,N00033842,,2016,Verisk Analytics,100001,250000,Business Services,
L000584,N00033842,,2016,Bank of American Fork,15001,50000,,
L000584,N00033842,,2016,JP Morgan SmartRetirement 2040 I,15001,50000,,
L000584,N00033842,,2016,T Rowe Price New Horizons Fund,15001,50000,,
L000584,N00033842,,2016,Chase Bank/Savings,15001,50000,,
D000620,N00033897,,2016,,76975148,275053002,,
D000620,N00033897,,2016,"Rehoboth Beach, DE residential rental property",5000001,25000000,,
D000620,N00033897,,2016,Goldman Sachs/Cash & Money Market Account,5000001,25000000,,
D000620,N00033897,,2016,Oakmark International Fund - mutual fund (Trust),1000001,5000000,,
D000620,N00033897,,2016,Wells Fargo Bank Account,1000001,5000000,,
B001281,N00033904,,2016,,2000002,10000000,,
B001281,N00033904,,2016,Fifth Third Savings Account,1000001,5000000,,
B001281,N00033904,,2016,Fifth Third Bancorp,250001,500000,Commercial Banks,
B001281,N00033904,,2016,PNC (Pittsburgh National Corp) Bank,100001,250000,,
B001281,N00033904,,2016,Joyce Beatty & Assoc,100001,250000,,
S001192,N00033932,,2016,WFG Investment,265002,550000,,
S001192,N00033932,,2016,Pacific Life Portfolio Option Moderate,1001,15000,,
M001197,N00033982,,2016,18 acres of land,100001,250000,Real Estate,
M001197,N00033982,,2016,Advanced Series Trust--Small Cap Value,50001,100000,,
M001197,N00033982,,2016,Advanced Series Trust--T. Rowe Price Natural Resou,15001,50000,,
M001197,N00033982,,2016,Delaware Value Fund,15001,50000,,
M001197,N00033982,,2016,USAA/Savings,15001,50000,,
L000578,N00033987,,2016,DSL Farming Partnership/Rice Farm,1000001,5000000,Crop Production & Basic Processing,
L000578,N00033987,,2016,Tri Counties Bank Accounts,100001,250000,,
L000578,N00033987,,2016,LaMalfa Farms Inc,100001,250000,,
L000578,N00033987,,2016,TriCo Bancshares,50001,100000,,
L000578,N00033987,,2016,New York Life Insurance/Universal Life Insurance,16002,65000,,
A000371,N00033997,,2016,TIAA-CREF Retirement Account,19005,110000,,
A000371,N00033997,,2016,Alta Vista Credit Union,15001,50000,,
A000371,N00033997,,2016,Congressional Federal Credit Union,1001,15000,,
