bill_id,type,number,term,origin,date_introduced,sponsor_id,policy_area
HR1218-113,HR,1218,113,House,2013-03-15,A000367,Finance and Financial Sector
HR1219-113,HR,1219,113,House,2013-03-15,B001244,Public Lands and Natural Resources
HR122-113,HR,122,113,House,2013-01-03,H001032,Taxation
HR1220-113,HR,1220,113,House,2013-03-15,B001248,Environmental Protection
HR1221-113,HR,1221,113,House,2013-03-15,F000458,Finance and Financial Sector
HR1222-113,HR,1222,113,House,2013-03-15,H001050,Government Operations and Politics
HR1223-113,HR,1223,113,House,2013-03-15,H001048,Armed Forces and National Security
HR1224-113,HR,1224,113,House,2013-03-15,K000210,"Arts, Culture, Religion"
HR1225-113,HR,1225,113,House,2013-03-15,L000560,Native Americans
HR1226-113,HR,1226,113,House,2013-03-15,N000184,Native Americans
HR1227-113,HR,1227,113,House,2013-03-15,P000594,Immigration
HR1228-113,HR,1228,113,House,2013-03-15,R000587,Government Operations and Politics
HR1229-113,HR,1229,113,House,2013-03-15,R000486,Labor and Employment
HR123-113,HR,123,113,House,2013-01-03,H001032,Environmental Protection
HR1230-113,HR,1230,113,House,2013-03-15,S001180,Public Lands and Natural Resources
HR1231-113,HR,1231,113,House,2013-03-15,S001183,Economics and Public Finance
HR1232-113,HR,1232,113,House,2013-03-18,I000056,Government Operations and Politics
HR1233-113,HR,1233,113,House,2013-03-18,C000984,Government Operations and Politics
HR1234-113,HR,1234,113,House,2013-03-18,C000984,Government Operations and Politics
HR1235-113,HR,1235,113,House,2013-03-18,H001053,Energy
HR1236-113,HR,1236,113,House,2013-03-18,J000255,Armed Forces and National Security
HR1237-113,HR,1237,113,House,2013-03-18,B001281,Armed Forces and National Security
HR1238-113,HR,1238,113,House,2013-03-18,B001259,Armed Forces and National Security
HR1239-113,HR,1239,113,House,2013-03-18,C001075,Health
HR124-113,HR,124,113,House,2013-01-03,J000255,Armed Forces and National Security
HR1240-113,HR,1240,113,House,2013-03-18,C001080,Commerce
HR1241-113,HR,1241,113,House,2013-03-18,C001094,Public Lands and Natural Resources
HR1242-113,HR,1242,113,House,2013-03-18,R000587,Armed Forces and National Security
HR1243-113,HR,1243,113,House,2013-03-18,R000577,Education
HR1244-113,HR,1244,113,House,2013-03-19,C001087,Education
HR1245-113,HR,1245,113,House,2013-03-19,T000193,Transportation and Public Works
HR1246-113,HR,1246,113,House,2013-03-19,N000147,Government Operations and Politics
HR1247-113,HR,1247,113,House,2013-03-19,M001185,Agriculture and Food
HR1248-113,HR,1248,113,House,2013-03-19,P000594,Health
HR1249-113,HR,1249,113,House,2013-03-19,M001159,Health
HR125-113,HR,125,113,House,2013-01-03,J000255,International Affairs
HR1250-113,HR,1250,113,House,2013-03-19,G000546,Health
HR1251-113,HR,1251,113,House,2013-03-19,N000187,Armed Forces and National Security
HR1252-113,HR,1252,113,House,2013-03-19,S000364,Health
HR1253-113,HR,1253,113,House,2013-03-19,P000592,International Affairs
HR1254-113,HR,1254,113,House,2013-03-19,H001067,Labor and Employment
HR1255-113,HR,1255,113,House,2013-03-19,M001139,Housing and Community Development
HR1256-113,HR,1256,113,House,2013-03-19,G000548,Finance and Financial Sector
HR1257-113,HR,1257,113,House,2013-03-19,D000197,Health
HR1258-113,HR,1258,113,House,2013-03-19,H001034,Education
HR1259-113,HR,1259,113,House,2013-03-19,L000557,Public Lands and Natural Resources
HR126-113,HR,126,113,House,2013-01-03,J000255,Public Lands and Natural Resources
HR1260-113,HR,1260,113,House,2013-03-19,L000570,Public Lands and Natural Resources
HR1261-113,HR,1261,113,House,2013-03-19,M000087,Finance and Financial Sector
HR1262-113,HR,1262,113,House,2013-03-19,M000133,Transportation and Public Works
HR1263-113,HR,1263,113,House,2013-03-19,M001163,Health
HR1264-113,HR,1264,113,House,2013-03-19,N000147,Health
HR1265-113,HR,1265,113,House,2013-03-19,O000170,Armed Forces and National Security
HR1266-113,HR,1266,113,House,2013-03-19,O000169,Government Operations and Politics
HR1267-113,HR,1267,113,House,2013-03-19,P000601,Emergency Management
HR1268-113,HR,1268,113,House,2013-03-19,P000601,Emergency Management
HR1269-113,HR,1269,113,House,2013-03-19,R000596,Armed Forces and National Security
HR127-113,HR,127,113,House,2013-01-03,J000255,"Civil Rights and Liberties, Minority Issues"
HR1270-113,HR,1270,113,House,2013-03-19,R000591,Economics and Public Finance
HR1271-113,HR,1271,113,House,2013-03-19,T000472,Taxation
HR1272-113,HR,1272,113,House,2013-03-19,W000800,Agriculture and Food
HR1273-113,HR,1273,113,House,2013-03-19,W000800,Agriculture and Food
HR1274-113,HR,1274,113,House,2013-03-19,W000413,Health
HR1275-113,HR,1275,113,House,2013-03-20,J000255,Social Welfare
HR1276-113,HR,1276,113,House,2013-03-20,L000263,Foreign Trade and International Finance
HR1277-113,HR,1277,113,House,2013-03-20,P000588,Labor and Employment
HR1278-113,HR,1278,113,House,2013-03-20,F000010,Native Americans
HR1279-113,HR,1279,113,House,2013-03-20,F000010,Immigration
HR128-113,HR,128,113,House,2013-01-03,K000009,"Science, Technology, Communications"
HR1280-113,HR,1280,113,House,2013-03-20,O000168,Government Operations and Politics
HR1281-113,HR,1281,113,House,2013-03-20,R000486,Health
HR1282-113,HR,1282,113,House,2013-03-20,S000480,Housing and Community Development
HR1283-113,HR,1283,113,House,2013-03-20,B001259,Commerce
HR1284-113,HR,1284,113,House,2013-03-20,B001285,Armed Forces and National Security
HR1285-113,HR,1285,113,House,2013-03-20,B001260,Crime and Law Enforcement
HR1286-113,HR,1286,113,House,2013-03-20,D000216,Labor and Employment
HR1287-113,HR,1287,113,House,2013-03-20,F000458,Government Operations and Politics
HR1288-113,HR,1288,113,House,2013-03-20,B001251,Armed Forces and National Security
HR1289-113,HR,1289,113,House,2013-03-20,F000454,Government Operations and Politics
HR129-113,HR,129,113,House,2013-01-03,K000009,Finance and Financial Sector
HR1290-113,HR,1290,113,House,2013-03-20,G000568,Crime and Law Enforcement
HR1291-113,HR,1291,113,House,2013-03-20,K000188,Animals
HR1292-113,HR,1292,113,House,2013-03-20,K000362,Taxation
HR1293-113,HR,1293,113,House,2013-03-20,K000210,Taxation
HR1294-113,HR,1294,113,House,2013-03-20,L000573,Public Lands and Natural Resources
HR1295-113,HR,1295,113,House,2013-03-20,M001171,Taxation
HR1296-113,HR,1296,113,House,2013-03-20,M001139,Environmental Protection
HR1297-113,HR,1297,113,House,2013-03-20,O000169,Agriculture and Food
HR1298-113,HR,1298,113,House,2013-03-20,O000169,Agriculture and Food
HR1299-113,HR,1299,113,House,2013-03-20,P000588,Public Lands and Natural Resources
HR130-113,HR,130,113,House,2013-01-03,K000009,Finance and Financial Sector
HR1300-113,HR,1300,113,House,2013-03-20,R000594,Public Lands and Natural Resources
HR1301-113,HR,1301,113,House,2013-03-20,S001162,Economics and Public Finance
HR1302-113,HR,1302,113,House,2013-03-20,S001189,International Affairs
HR1303-113,HR,1303,113,House,2013-03-20,S001187,Education
HR1304-113,HR,1304,113,House,2013-03-20,W000798,Environmental Protection
HR1305-113,HR,1305,113,House,2013-03-20,W000815,Armed Forces and National Security
HR1306-113,HR,1306,113,House,2013-03-20,Y000033,Public Lands and Natural Resources
HR1307-113,HR,1307,113,House,2013-03-20,Y000033,Public Lands and Natural Resources
HR1308-113,HR,1308,113,House,2013-03-21,H000329,Animals
HR1309-113,HR,1309,113,House,2013-03-21,P000591,Health
HR131-113,HR,131,113,House,2013-01-03,K000009,Crime and Law Enforcement
HR1310-113,HR,1310,113,House,2013-03-21,P000591,Health
HR1311-113,HR,1311,113,House,2013-03-21,P000606,Families
HR1312-113,HR,1312,113,House,2013-03-21,C001076,Crime and Law Enforcement
HR1313-113,HR,1313,113,House,2013-03-21,H001053,Agriculture and Food
HR1314-113,HR,1314,113,House,2013-03-21,F000461,Environmental Protection
HR1315-113,HR,1315,113,House,2013-03-21,F000450,"Science, Technology, Communications"
HR1316-113,HR,1316,113,House,2013-03-21,F000461,Armed Forces and National Security
HR1317-113,HR,1317,113,House,2013-03-21,L000111,Taxation
HR1318-113,HR,1318,113,House,2013-03-21,S000185,Crime and Law Enforcement
HR1319-113,HR,1319,113,House,2013-03-21,M001166,Agriculture and Food
HR132-113,HR,132,113,House,2013-01-03,K000362,Health
HR1320-113,HR,1320,113,House,2013-03-21,N000015,Health
HR1321-113,HR,1321,113,House,2013-03-21,D000622,Commerce
HR1322-113,HR,1322,113,House,2013-03-21,L000563,Foreign Trade and International Finance
HR1323-113,HR,1323,113,House,2013-03-21,S001185,Taxation
HR1324-113,HR,1324,113,House,2013-03-21,S001185,Taxation
HR1325-113,HR,1325,113,House,2013-03-21,B001248,Health
HR1326-113,HR,1326,113,House,2013-03-21,B001248,Health
HR1327-113,HR,1327,113,House,2013-03-21,E000179,International Affairs
HR1328-113,HR,1328,113,House,2013-03-21,M000725,Animals
HR1329-113,HR,1329,113,House,2013-03-21,P000596,Public Lands and Natural Resources
HR133-113,HR,133,113,House,2013-01-03,M001184,Crime and Law Enforcement
HR1330-113,HR,1330,113,House,2013-03-21,B001270,Education
HR1331-113,HR,1331,113,House,2013-03-21,B001273,Health
HR1332-113,HR,1332,113,House,2013-03-21,B001286,Government Operations and Politics
HR1333-113,HR,1333,113,House,2013-03-21,C001090,Armed Forces and National Security
HR1334-113,HR,1334,113,House,2013-03-21,C001080,Education
HR1335-113,HR,1335,113,House,2013-03-21,D000598,Housing and Community Development
HR1336-113,HR,1336,113,House,2013-03-21,D000619,Taxation
HR1337-113,HR,1337,113,House,2013-03-21,D000621,International Affairs
HR1338-113,HR,1338,113,House,2013-03-21,D000355,Government Operations and Politics
HR1339-113,HR,1339,113,House,2013-03-21,E000179,Health
HR134-113,HR,134,113,House,2013-01-03,M001142,Congress
HR1340-113,HR,1340,113,House,2013-03-21,F000043,Labor and Employment
HR1341-113,HR,1341,113,House,2013-03-21,F000458,Finance and Financial Sector
HR1342-113,HR,1342,113,House,2013-03-21,F000456,Health
HR1343-113,HR,1343,113,House,2013-03-21,F000455,Education
HR1344-113,HR,1344,113,House,2013-03-21,G000571,Transportation and Public Works
HR1345-113,HR,1345,113,House,2013-03-21,G000565,Public Lands and Natural Resources
HR1346-113,HR,1346,113,House,2013-03-21,G000556,Labor and Employment
HR1347-113,HR,1347,113,House,2013-03-21,G000551,Public Lands and Natural Resources
HR1348-113,HR,1348,113,House,2013-03-21,G000551,Public Lands and Natural Resources
HR1349-113,HR,1349,113,House,2013-03-21,G000551,Public Lands and Natural Resources
HR135-113,HR,135,113,House,2013-01-03,M001163,Water Resources Development
HR1350-113,HR,1350,113,House,2013-03-21,G000551,Public Lands and Natural Resources
HR1351-113,HR,1351,113,House,2013-03-21,G000551,Public Lands and Natural Resources
HR1352-113,HR,1352,113,House,2013-03-21,G000551,Water Resources Development
HR1353-113,HR,1353,113,House,2013-03-21,H001051,Taxation
HR1354-113,HR,1354,113,House,2013-03-21,H001055,Immigration
HR1355-113,HR,1355,113,House,2013-03-21,H001057,Agriculture and Food
HR1356-113,HR,1356,113,House,2013-03-21,H001048,Government Operations and Politics
HR1357-113,HR,1357,113,House,2013-03-21,J000292,Armed Forces and National Security
HR1358-113,HR,1358,113,House,2013-03-21,J000126,"Science, Technology, Communications"
HR1359-113,HR,1359,113,House,2013-03-21,J000255,Armed Forces and National Security
HR136-113,HR,136,113,House,2013-01-03,M001163,Water Resources Development
HR1360-113,HR,1360,113,House,2013-03-21,J000255,Armed Forces and National Security
HR1361-113,HR,1361,113,House,2013-03-21,K000188,Armed Forces and National Security
HR1362-113,HR,1362,113,House,2013-03-21,K000210,Government Operations and Politics
HR1363-113,HR,1363,113,House,2013-03-21,L000573,Public Lands and Natural Resources
HR1364-113,HR,1364,113,House,2013-03-21,L000557,Energy
HR1365-113,HR,1365,113,House,2013-03-21,L000397,Immigration
HR1366-113,HR,1366,113,House,2013-03-21,L000562,Health
HR1367-113,HR,1367,113,House,2013-03-21,L000562,Government Operations and Politics
HR1368-113,HR,1368,113,House,2013-03-21,M000087,Education
HR1369-113,HR,1369,113,House,2013-03-21,M000087,Crime and Law Enforcement
HR137-113,HR,137,113,House,2013-01-03,M000309,Crime and Law Enforcement
HR1370-113,HR,1370,113,House,2013-03-21,M000133,Commerce
HR1371-113,HR,1371,113,House,2013-03-21,M001143,Native Americans
HR1372-113,HR,1372,113,House,2013-03-21,M001149,Armed Forces and National Security
HR1373-113,HR,1373,113,House,2013-03-21,M000725,Labor and Employment
HR1374-113,HR,1374,113,House,2013-03-21,M001160,Social Welfare
HR1375-113,HR,1375,113,House,2013-03-21,M001190,Public Lands and Natural Resources
HR1376-113,HR,1376,113,House,2013-03-21,P000604,Government Operations and Politics
HR1377-113,HR,1377,113,House,2013-03-21,P000588,Native Americans
HR1378-113,HR,1378,113,House,2013-03-21,P000608,Government Operations and Politics
HR1379-113,HR,1379,113,House,2013-03-21,P000596,Health
HR138-113,HR,138,113,House,2013-01-03,M000309,Crime and Law Enforcement
HR1380-113,HR,1380,113,House,2013-03-21,Q000023,Government Operations and Politics
HR1381-113,HR,1381,113,House,2013-03-21,R000592,Taxation
HR1382-113,HR,1382,113,House,2013-03-21,R000576,Public Lands and Natural Resources
HR1383-113,HR,1383,113,House,2013-03-21,S001177,Education
HR1384-113,HR,1384,113,House,2013-03-21,S001177,Government Operations and Politics
HR1385-113,HR,1385,113,House,2013-03-21,S001145,Commerce
HR1386-113,HR,1386,113,House,2013-03-21,S001179,Education
HR1387-113,HR,1387,113,House,2013-03-21,S001180,Labor and Employment
HR1388-113,HR,1388,113,House,2013-03-21,S001170,Foreign Trade and International Finance
HR1389-113,HR,1389,113,House,2013-03-21,S000480,Armed Forces and National Security
HR139-113,HR,139,113,House,2013-01-03,M000133,Public Lands and Natural Resources
HR1390-113,HR,1390,113,House,2013-03-21,S000522,Health
HR1391-113,HR,1391,113,House,2013-03-21,S001187,Government Operations and Politics
HR1392-113,HR,1392,113,House,2013-03-21,S001187,Government Operations and Politics
HR1393-113,HR,1393,113,House,2013-03-21,S001187,Government Operations and Politics
HR1394-113,HR,1394,113,House,2013-03-21,T000470,Public Lands and Natural Resources
HR1395-113,HR,1395,113,House,2013-03-21,T000468,Education
HR1396-113,HR,1396,113,House,2013-03-21,V000129,Agriculture and Food
HR1397-113,HR,1397,113,House,2013-03-21,W000187,Housing and Community Development
HR1398-113,HR,1398,113,House,2013-03-21,W000804,Public Lands and Natural Resources
HR1399-113,HR,1399,113,House,2013-03-21,Y000033,Public Lands and Natural Resources
HR140-113,HR,140,113,House,2013-01-03,K000362,Immigration
HR1400-113,HR,1400,113,House,2013-03-21,Y000031,Armed Forces and National Security
HR1401-113,HR,1401,113,House,2013-03-21,P000099,Private Legislation
HR1402-113,HR,1402,113,House,2013-03-25,C001077,Armed Forces and National Security
HR1403-113,HR,1403,113,House,2013-03-25,R000515,"Science, Technology, Communications"
HR1404-113,HR,1404,113,House,2013-03-25,S000018,Health
HR1405-113,HR,1405,113,House,2013-03-25,T000468,Armed Forces and National Security
HR1406-113,HR,1406,113,House,2013-04-09,R000591,Labor and Employment
HR1407-113,HR,1407,113,House,2013-04-09,S000364,Health
HR1408-113,HR,1408,113,House,2013-04-09,G000562,Health
HR1409-113,HR,1409,113,House,2013-04-09,E000179,Foreign Trade and International Finance
HR141-113,HR,141,113,House,2013-01-03,M000309,Crime and Law Enforcement
HR1410-113,HR,1410,113,House,2013-04-09,F000448,Native Americans
HR1411-113,HR,1411,113,House,2013-04-09,H001068,Public Lands and Natural Resources
HR1412-113,HR,1412,113,House,2013-04-09,C001077,Armed Forces and National Security
HR1413-113,HR,1413,113,House,2013-04-09,R000599,Commerce
HR1414-113,HR,1414,113,House,2013-04-09,P000597,Agriculture and Food
HR1415-113,HR,1415,113,House,2013-04-09,V000128,Taxation
HR1416-113,HR,1416,113,House,2013-04-09,E000291,Health
HR1417-113,HR,1417,113,House,2013-04-09,M001157,Immigration
HR1418-113,HR,1418,113,House,2013-04-09,M001191,Commerce
HR1419-113,HR,1419,113,House,2013-04-09,H001063,Transportation and Public Works
HR142-113,HR,142,113,House,2013-01-03,M000309,Crime and Law Enforcement
HR1420-113,HR,1420,113,House,2013-04-09,G000572,Foreign Trade and International Finance
HR1421-113,HR,1421,113,House,2013-04-09,J000126,"Science, Technology, Communications"
HR1422-113,HR,1422,113,House,2013-04-09,S001192,Environmental Protection
HR1423-113,HR,1423,113,House,2013-04-09,L000575,Government Operations and Politics
HR1424-113,HR,1424,113,House,2013-04-09,S001191,Taxation
HR1425-113,HR,1425,113,House,2013-04-09,B001278,Transportation and Public Works
HR1426-113,HR,1426,113,House,2013-04-09,B001242,Taxation
HR1427-113,HR,1427,113,House,2013-04-09,B001275,Health
HR1428-113,HR,1428,113,House,2013-04-09,B001248,Health
HR1429-113,HR,1429,113,House,2013-04-09,C001036,Health
HR143-113,HR,143,113,House,2013-01-03,R000589,Congress
HR1430-113,HR,1430,113,House,2013-04-09,C001075,Public Lands and Natural Resources
HR1431-113,HR,1431,113,House,2013-04-09,C001078,Government Operations and Politics
HR1432-113,HR,1432,113,House,2013-04-09,C001095,Transportation and Public Works
HR1433-113,HR,1433,113,House,2013-04-09,C001069,Education
HR1434-113,HR,1434,113,House,2013-04-09,D000618,Public Lands and Natural Resources
HR1435-113,HR,1435,113,House,2013-04-09,D000598,Law
HR1436-113,HR,1436,113,House,2013-04-09,E000292,Labor and Employment
HR1437-113,HR,1437,113,House,2013-04-09,F000455,Education
HR1438-113,HR,1438,113,House,2013-04-09,H000324,Armed Forces and National Security
HR1439-113,HR,1439,113,House,2013-04-09,L000573,Public Lands and Natural Resources
HR144-113,HR,144,113,House,2013-01-03,S001148,Law
HR1440-113,HR,1440,113,House,2013-04-09,L000576,Foreign Trade and International Finance
HR1441-113,HR,1441,113,House,2013-04-09,L000569,Crime and Law Enforcement
HR1442-113,HR,1442,113,House,2013-04-09,M000133,Public Lands and Natural Resources
